relative_path,metric,metric_value,robust_z,direction,status
1-coins/65_1477846440.jpg,full_bright_fraction,0.0006380208333333333,32.375508009411924,high,statistical_outlier_for_review
1-coins/115_1479348036.jpg,full_bright_fraction,0.0006184895833333333,31.363773384117795,high,statistical_outlier_for_review
1-coins/100_1477861374.jpg,full_bright_fraction,0.000615234375,31.19515094656878,high,statistical_outlier_for_review
1-coins/55_1477842396.jpg,full_bright_fraction,0.000615234375,31.19515094656878,high,statistical_outlier_for_review
1-coins/65_1477846536.jpg,full_bright_fraction,0.000615234375,31.19515094656878,high,statistical_outlier_for_review
1-coins/130_1477862004.jpg,full_bright_fraction,0.00060546875,30.689283633921715,high,statistical_outlier_for_review
1-coins/115_1479348030.jpg,full_bright_fraction,0.0006022135416666667,30.5206611963727,high,statistical_outlier_for_review
1-coins/50_1477281888.jpg,full_bright_fraction,0.0006022135416666667,30.5206611963727,high,statistical_outlier_for_review
1-coins/80_1477850928.jpg,full_bright_fraction,0.0006022135416666667,30.5206611963727,high,statistical_outlier_for_review
1-coins/5_1477290468.jpg,full_bright_fraction,0.0005989583333333333,30.352038758823674,high,statistical_outlier_for_review
1-coins/75_1477849914.jpg,full_bright_fraction,0.0005989583333333333,30.352038758823674,high,statistical_outlier_for_review
1-coins/65_1477846554.jpg,full_bright_fraction,0.0005924479166666667,30.014793883725638,high,statistical_outlier_for_review
1-coins/145_1479428850.jpg,full_bright_fraction,0.000576171875,29.17168169598053,high,statistical_outlier_for_review
1-coins/60_1477844706.jpg,full_bright_fraction,0.000576171875,29.17168169598053,high,statistical_outlier_for_review
1-coins/115_1479348042.jpg,full_bright_fraction,0.00056640625,28.66581438333347,high,statistical_outlier_for_review
1-coins/150_1479429654.jpg,full_bright_fraction,0.0005631510416666667,28.49719194578445,high,statistical_outlier_for_review
1-coins/80_1477850808.jpg,full_bright_fraction,0.0005631510416666667,28.49719194578445,high,statistical_outlier_for_review
1-coins/75_1477850490.jpg,full_bright_fraction,0.000556640625,28.159947070686407,high,statistical_outlier_for_review
1-coins/115_1479348048.jpg,full_bright_fraction,0.0005533854166666667,27.991324633137392,high,statistical_outlier_for_review
1-coins/120_1479351612.jpg,full_bright_fraction,0.0005501302083333334,27.82270219558837,high,statistical_outlier_for_review
1-coins/90_1477855710.jpg,full_bright_fraction,0.000546875,27.654079758039355,high,statistical_outlier_for_review
1-coins/25_1477286496.jpg,full_bright_fraction,0.0005436197916666666,27.48545732049033,high,statistical_outlier_for_review
1-coins/90_1477855704.jpg,full_bright_fraction,0.0005436197916666666,27.48545732049033,high,statistical_outlier_for_review
1-coins/130_1477861986.jpg,full_bright_fraction,0.000537109375,27.148212445392293,high,statistical_outlier_for_review
1-coins/90_1477855716.jpg,full_bright_fraction,0.0005338541666666666,26.979590007843267,high,statistical_outlier_for_review
1-coins/130_1477861992.jpg,full_bright_fraction,0.0005305989583333333,26.810967570294245,high,statistical_outlier_for_review
1-coins/55_1477842282.jpg,full_bright_fraction,0.0005305989583333333,26.810967570294245,high,statistical_outlier_for_review
1-coins/75_1477850430.jpg,full_bright_fraction,0.0005305989583333333,26.810967570294245,high,statistical_outlier_for_review
1-coins/120_1479351606.jpg,full_bright_fraction,0.00052734375,26.64234513274523,high,statistical_outlier_for_review
1-coins/65_1477846524.jpg,full_bright_fraction,0.0005240885416666666,26.473722695196205,high,statistical_outlier_for_review
1-coins/75_1477850502.jpg,full_bright_fraction,0.000517578125,26.136477820098168,high,statistical_outlier_for_review
1-coins/130_1477862016.jpg,full_bright_fraction,0.0005143229166666666,25.967855382549143,high,statistical_outlier_for_review
1-coins/120_1479351600.jpg,full_bright_fraction,0.0005078125,25.630610507451102,high,statistical_outlier_for_review
1-coins/130_1477862010.jpg,full_bright_fraction,0.0005078125,25.630610507451102,high,statistical_outlier_for_review
1-coins/170_1479423294.jpg,full_bright_fraction,0.0005045572916666667,25.461988069902088,high,statistical_outlier_for_review
1-coins/50_1477145064.jpg,full_bright_fraction,0.0005045572916666667,25.461988069902088,high,statistical_outlier_for_review
1-coins/105_1479344718.jpg,full_bright_fraction,0.0005013020833333333,25.293365632353062,high,statistical_outlier_for_review
1-coins/50_1477140156.jpg,full_bright_fraction,0.0005013020833333333,25.293365632353062,high,statistical_outlier_for_review
1-coins/50_1477282680.jpg,full_bright_fraction,0.0005013020833333333,25.293365632353062,high,statistical_outlier_for_review
1-coins/80_1477851798.jpg,full_bright_fraction,0.0005013020833333333,25.293365632353062,high,statistical_outlier_for_review
1-coins/80_1477850946.jpg,full_bright_fraction,0.000498046875,25.124743194804047,high,statistical_outlier_for_review
1-coins/105_1479344706.jpg,full_bright_fraction,0.0004947916666666667,24.956120757255025,high,statistical_outlier_for_review
1-coins/55_1477842294.jpg,full_bright_fraction,0.0004915364583333333,24.787498319706,high,statistical_outlier_for_review
1-coins/100_1477861368.jpg,full_bright_fraction,0.00048828125,24.618875882156985,high,statistical_outlier_for_review
1-coins/75_1477849860.jpg,full_bright_fraction,0.00048502604166666665,24.450253444607963,high,statistical_outlier_for_review
1-coins/115_1479348270.jpg,full_bright_fraction,0.00048177083333333335,24.28163100705894,high,statistical_outlier_for_review
1-coins/75_1477849866.jpg,full_bright_fraction,0.000478515625,24.11300856950992,high,statistical_outlier_for_review
1-coins/145_1479428874.jpg,full_bright_fraction,0.0004752604166666667,23.9443861319609,high,statistical_outlier_for_review
1-coins/25_1477149348.jpg,full_bright_fraction,0.0004752604166666667,23.9443861319609,high,statistical_outlier_for_review
1-coins/100_1477154748.jpg,full_bright_fraction,0.00047200520833333334,23.77576369441188,high,statistical_outlier_for_review
1-coins/100_1477861362.jpg,full_bright_fraction,0.00047200520833333334,23.77576369441188,high,statistical_outlier_for_review
1-coins/60_1477845228.jpg,full_bright_fraction,0.00046875,23.607141256862857,high,statistical_outlier_for_review
1-coins/75_1477850406.jpg,full_bright_fraction,0.00046875,23.607141256862857,high,statistical_outlier_for_review
1-coins/70_1477849248.jpg,full_bright_fraction,0.0004654947916666667,23.438518819313842,high,statistical_outlier_for_review
1-coins/100_1477280454.jpg,full_bright_fraction,0.00046223958333333333,23.269896381764816,high,statistical_outlier_for_review
1-coins/125_1479424536.jpg,full_bright_fraction,0.00046223958333333333,23.269896381764816,high,statistical_outlier_for_review
1-coins/60_1477844712.jpg,full_bright_fraction,0.000458984375,23.101273944215794,high,statistical_outlier_for_review
1-coins/105_1479344700.jpg,full_bright_fraction,0.0004557291666666667,22.93265150666678,high,statistical_outlier_for_review
1-coins/150_1479430026.jpg,full_bright_fraction,0.0004557291666666667,22.93265150666678,high,statistical_outlier_for_review
1-coins/100_1477280574.jpg,full_bright_fraction,0.0004524739583333333,22.764029069117758,high,statistical_outlier_for_review
1-coins/100_1477861350.jpg,full_bright_fraction,0.00044921875,22.595406631568736,high,statistical_outlier_for_review
1-coins/140_1479427386.jpg,full_bright_fraction,0.00044921875,22.595406631568736,high,statistical_outlier_for_review
1-coins/65_1477845888.jpg,full_bright_fraction,0.00044921875,22.595406631568736,high,statistical_outlier_for_review
1-coins/50_1477282218.jpg,full_bright_fraction,0.00044596354166666667,22.426784194019717,high,statistical_outlier_for_review
1-coins/130_1477862490.jpg,full_bright_fraction,0.0004427083333333333,22.258161756470695,high,statistical_outlier_for_review
1-coins/115_1479348276.jpg,full_bright_fraction,0.000439453125,22.089539318921673,high,statistical_outlier_for_review
1-coins/135_1479425922.jpg,full_bright_fraction,0.000439453125,22.089539318921673,high,statistical_outlier_for_review
1-coins/105_1479344550.jpg,full_bright_fraction,0.00043619791666666666,21.920916881372655,high,statistical_outlier_for_review
1-coins/115_1479348282.jpg,full_bright_fraction,0.00043619791666666666,21.920916881372655,high,statistical_outlier_for_review
1-coins/130_1477861974.jpg,full_bright_fraction,0.00043294270833333336,21.752294443823637,high,statistical_outlier_for_review
1-coins/75_1477849572.jpg,full_bright_fraction,0.00043294270833333336,21.752294443823637,high,statistical_outlier_for_review
1-coins/65_1477846590.jpg,full_bright_fraction,0.0004296875,21.583672006274618,high,statistical_outlier_for_review
1-coins/110_1479346104.jpg,full_bright_fraction,0.00042643229166666665,21.415049568725593,high,statistical_outlier_for_review
1-coins/145_1479428856.jpg,full_bright_fraction,0.00042643229166666665,21.415049568725593,high,statistical_outlier_for_review
